Date,Hour,Year,datetime_est_text,datetime_est_iso,snow_depth_max_mm,precip_total_mm,stream_total_mm,et_mm,solar_mean_wm2,windspeed_mean_ms,windspeed_max_ms,airtemp_mean_oC,airtemp_min_oC,airtemp_max_oC,rh_pct
9/30/2022,6,2022,9/30/2022 6:00,2022-09-30T06:00:00-05:00,,0,0.01,0.005,10.8,0.3,0.37,2.75,2.5,3,96.4
9/30/2022,7,2022,9/30/2022 7:00,2022-09-30T07:00:00-05:00,,0,0,0.031,57.1,0.28,0.47,4.25,3.5,5,92.8
9/30/2022,8,2022,9/30/2022 8:00,2022-09-30T08:00:00-05:00,,0,0,0.24,350.4,0.18,0.34,6.62,5,8,81.1
9/30/2022,9,2022,9/30/2022 9:00,2022-09-30T09:00:00-05:00,,0,0,0.323,504.5,0.35,0.42,9.88,8.5,10.5,74.6
9/30/2022,10,2022,9/30/2022 10:00,2022-09-30T10:00:00-05:00,,0,0,0.383,605.6,0.43,0.52,11.5,11,12.5,59.9
9/30/2022,11,2022,9/30/2022 11:00,2022-09-30T11:00:00-05:00,,0,0,0.392,611.5,0.48,0.58,12.88,12,14,59.8
9/30/2022,12,2022,9/30/2022 12:00,2022-09-30T12:00:00-05:00,,0,0,0.422,600.5,0.43,0.52,14.12,13.5,14.5,52.7
9/30/2022,13,2022,9/30/2022 13:00,2022-09-30T13:00:00-05:00,,0,0,0.403,568.9,0.42,0.47,14.12,13.5,14.5,54.4
9/30/2022,14,2022,9/30/2022 14:00,2022-09-30T14:00:00-05:00,,0,0,0.242,343.2,0.4,0.49,13.5,13.5,13.5,57
9/30/2022,15,2022,9/30/2022 15:00,2022-09-30T15:00:00-05:00,,0,0,0.031,49.8,0.5,0.56,12.25,11.5,13,77.7
9/30/2022,16,2022,9/30/2022 16:00,2022-09-30T16:00:00-05:00,,0,0,0.022,38.5,0.54,0.64,11.12,10.5,11.5,87.9
9/30/2022,17,2022,9/30/2022 17:00,2022-09-30T17:00:00-05:00,,0,0,0.004,7.8,0.5,0.57,9.12,8.5,9.5,88.8
9/30/2022,18,2022,9/30/2022 18:00,2022-09-30T18:00:00-05:00,,0,0,0,0,0.48,0.57,8.38,8,8.5,91.4
9/30/2022,19,2022,9/30/2022 19:00,2022-09-30T19:00:00-05:00,,0,0,0,0,0.58,0.7,7.88,7.5,8,93.3
9/30/2022,20,2022,9/30/2022 20:00,2022-09-30T20:00:00-05:00,,0,0,0,0,0.51,0.66,7.38,7,8,93.5
9/30/2022,21,2022,9/30/2022 21:00,2022-09-30T21:00:00-05:00,,0,0,0,0,0.55,0.73,7.12,7,7.5,94.2
9/30/2022,22,2022,9/30/2022 22:00,2022-09-30T22:00:00-05:00,,0,0,0,0,0.48,0.56,6.75,6.5,7,95.5
9/30/2022,23,2022,9/30/2022 23:00,2022-09-30T23:00:00-05:00,,0,0,0,0,0.45,0.62,6.62,6.5,7,96.8
10/1/2022,0,2022,10/1/2022 0:00,2022-10-01T00:00:00-05:00,,0,0,0,0,0.39,0.46,6.12,6,6.5,96.5
10/1/2022,1,2022,10/1/2022 1:00,2022-10-01T01:00:00-05:00,,0,0,0,0,0.2,0.38,6.5,6.5,6.5,95
10/1/2022,2,2022,10/1/2022 2:00,2022-10-01T02:00:00-05:00,,0,0,0,0,0.13,0.24,6.38,6,6.5,95.7
10/1/2022,3,2022,10/1/2022 3:00,2022-10-01T03:00:00-05:00,,0,0,0,0,0.12,0.32,6,5.5,6.5,97.5
10/1/2022,4,2022,10/1/2022 4:00,2022-10-01T04:00:00-05:00,,0,0,0,0,0.16,0.23,6.62,6,7,96.8
10/1/2022,5,2022,10/1/2022 5:00,2022-10-01T05:00:00-05:00,,0,0,0,0.2,0.27,0.33,6.75,6.5,7,95.7
10/1/2022,6,2022,10/1/2022 6:00,2022-10-01T06:00:00-05:00,,0,0,0.007,26.5,0.26,0.35,7.25,6.5,8,95.5
10/1/2022,7,2022,10/1/2022 7:00,2022-10-01T07:00:00-05:00,,0,0,0.028,64.9,0.12,0.32,8.5,8.5,8.5,95.8
10/1/2022,8,2022,10/1/2022 8:00,2022-10-01T08:00:00-05:00,,0,0,0.054,110.9,0.02,0.04,8.88,8.5,9.5,95.8
10/1/2022,9,2022,10/1/2022 9:00,2022-10-01T09:00:00-05:00,,0,0,0.07,139.4,0.06,0.09,9.62,9.5,10,91.1
10/1/2022,10,2022,10/1/2022 10:00,2022-10-01T10:00:00-05:00,,0,0,0.079,227.4,0.23,0.32,12,11,13.5,86.4
10/1/2022,11,2022,10/1/2022 11:00,2022-10-01T11:00:00-05:00,,0,0,0.162,428.1,0.24,0.29,14.5,14,15,77.9
10/1/2022,12,2022,10/1/2022 12:00,2022-10-01T12:00:00-05:00,,0,0,0.17,505.4,0.31,0.37,15.62,15,16.5,58.2
10/1/2022,13,2022,10/1/2022 13:00,2022-10-01T13:00:00-05:00,,0,0,0.159,510,0.34,0.44,15.5,15,16,57.2
10/1/2022,14,2022,10/1/2022 14:00,2022-10-01T14:00:00-05:00,,0,0,0.101,356.3,0.37,0.42,14.75,14.5,15,64.6
10/1/2022,15,2022,10/1/2022 15:00,2022-10-01T15:00:00-05:00,,0,0,0.007,39.1,0.62,0.7,13.75,13.5,14,81.7
10/1/2022,16,2022,10/1/2022 16:00,2022-10-01T16:00:00-05:00,,0,0,0.01,48.3,0.49,0.57,12.88,12.5,13,87.3
10/1/2022,17,2022,10/1/2022 17:00,2022-10-01T17:00:00-05:00,,0,0,0.002,8.4,0.4,0.44,12,12,12,89.8
10/1/2022,18,2022,10/1/2022 18:00,2022-10-01T18:00:00-05:00,,0,0,0,0,0.31,0.35,11.25,11,11.5,91.8
10/1/2022,19,2022,10/1/2022 19:00,2022-10-01T19:00:00-05:00,,0,0,0,0,0.64,0.75,11.38,11,11.5,93.3
10/1/2022,20,2022,10/1/2022 20:00,2022-10-01T20:00:00-05:00,,0,0,0,0,0.5,0.72,10.75,10.5,11,91.9
10/1/2022,21,2022,10/1/2022 21:00,2022-10-01T21:00:00-05:00,,0,0,0,0,0.58,0.68,10.12,10,10.5,90.9
10/1/2022,22,2022,10/1/2022 22:00,2022-10-01T22:00:00-05:00,,0,0,0,0,0.65,0.75,9.75,9.5,10,91.7
10/1/2022,23,2022,10/1/2022 23:00,2022-10-01T23:00:00-05:00,,0,0,0,0,0.63,0.68,9.5,9.5,9.5,93.4
10/2/2022,0,2022,10/2/2022 0:00,2022-10-02T00:00:00-05:00,,0,0,0,0,0.49,0.56,9,9,9,95.2
10/2/2022,1,2022,10/2/2022 1:00,2022-10-02T01:00:00-05:00,,0,0,0,0,0.47,0.51,8.62,8.5,9,96.2
10/2/2022,2,2022,10/2/2022 2:00,2022-10-02T02:00:00-05:00,,0,0,0,0,0.47,0.55,8.62,8.5,9,96.8
10/2/2022,3,2022,10/2/2022 3:00,2022-10-02T03:00:00-05:00,,0,0,0,0,0.48,0.54,8,8,8,97.4
10/2/2022,4,2022,10/2/2022 4:00,2022-10-02T04:00:00-05:00,,0,0,0,0,0.2,0.34,8.38,8,8.5,98
10/2/2022,5,2022,10/2/2022 5:00,2022-10-02T05:00:00-05:00,,0,0,0,0.1,0.23,0.4,8.88,8.5,9,96.4
10/2/2022,6,2022,10/2/2022 6:00,2022-10-02T06:00:00-05:00,,0,0,0.001,4.8,0.32,0.4,8.12,8,8.5,91.9
10/2/2022,7,2022,10/2/2022 7:00,2022-10-02T07:00:00-05:00,,0,0,0.017,55,0.2,0.33,7.88,7.5,8,91.1
10/2/2022,8,2022,10/2/2022 8:00,2022-10-02T08:00:00-05:00,,0,0,0.023,120.7,0.39,0.6,8.25,8,8.5,85.5
10/2/2022,9,2022,10/2/2022 9:00,2022-10-02T09:00:00-05:00,,0,0,0.055,191.3,0.23,0.34,8.5,8,9,78.7
10/2/2022,10,2022,10/2/2022 10:00,2022-10-02T10:00:00-05:00,,0,0,0.046,243.4,0.44,0.5,9.62,9,10,77.4
10/2/2022,11,2022,10/2/2022 11:00,2022-10-02T11:00:00-05:00,,0,0,0.099,391.9,0.35,0.5,11.75,11,12.5,65.1
10/2/2022,12,2022,10/2/2022 12:00,2022-10-02T12:00:00-05:00,,0,0,0.1,475.9,0.46,0.54,12.25,11.5,13,60.1
10/2/2022,13,2022,10/2/2022 13:00,2022-10-02T13:00:00-05:00,,0,0,0.107,588.1,0.53,0.6,11.88,11,12.5,51.7
10/2/2022,14,2022,10/2/2022 14:00,2022-10-02T14:00:00-05:00,,0,0,0.05,249.8,0.44,0.5,10.88,10.5,11,63.6
10/2/2022,15,2022,10/2/2022 15:00,2022-10-02T15:00:00-05:00,,0,0,0.011,56.9,0.45,0.54,10.25,10,10.5,72
10/2/2022,16,2022,10/2/2022 16:00,2022-10-02T16:00:00-05:00,,0,0,0.004,24.7,0.5,0.66,9,8,10,78
10/2/2022,17,2022,10/2/2022 17:00,2022-10-02T17:00:00-05:00,,0,0,0.001,6.5,0.67,0.75,6.5,6,7.5,79.1
10/2/2022,18,2022,10/2/2022 18:00,2022-10-02T18:00:00-05:00,,0,0,0,0,0.68,0.72,5.75,5.5,6,80.6
10/2/2022,19,2022,10/2/2022 19:00,2022-10-02T19:00:00-05:00,,0,0,0,0,0.56,0.7,5.25,5,5.5,84.5
10/2/2022,20,2022,10/2/2022 20:00,2022-10-02T20:00:00-05:00,,0,0,0,0,0.52,0.57,4.5,4.5,4.5,86.6
10/2/2022,21,2022,10/2/2022 21:00,2022-10-02T21:00:00-05:00,,0,0,0,0,0.6,0.74,4.12,3.5,4.5,87.6
10/2/2022,22,2022,10/2/2022 22:00,2022-10-02T22:00:00-05:00,,0,0,0,0,0.6,0.73,3.75,3.5,4,87
10/2/2022,23,2022,10/2/2022 23:00,2022-10-02T23:00:00-05:00,,0,0,0,0,0.48,0.61,3.5,3.5,3.5,87
10/3/2022,0,2022,10/3/2022 0:00,2022-10-03T00:00:00-05:00,,0,0,0,0,0.3,0.44,2.75,2.5,3,86.7
10/3/2022,1,2022,10/3/2022 1:00,2022-10-03T01:00:00-05:00,,0,0,0,0,0.58,0.61,2.75,2.5,3,86.6
10/3/2022,2,2022,10/3/2022 2:00,2022-10-03T02:00:00-05:00,,0,0,0,0,0.5,0.6,3.12,2.5,3.5,84.6
10/3/2022,3,2022,10/3/2022 3:00,2022-10-03T03:00:00-05:00,,0,0,0,0,0.4,0.54,2.25,1.5,3,85.2
10/3/2022,4,2022,10/3/2022 4:00,2022-10-03T04:00:00-05:00,,0,0,0,0,0.16,0.33,1.12,0.5,1.5,87.4
10/3/2022,5,2022,10/3/2022 5:00,2022-10-03T05:00:00-05:00,,0,0,0,0.6,0.36,0.58,1.5,1,2,84.8
10/3/2022,6,2022,10/3/2022 6:00,2022-10-03T06:00:00-05:00,,0,0,0.002,15.7,0.36,0.58,1.75,1.5,2,84.7
10/3/2022,7,2022,10/3/2022 7:00,2022-10-03T07:00:00-05:00,,0,0,0.009,52.9,0.29,0.62,2.25,2,2.5,84.6
10/3/2022,8,2022,10/3/2022 8:00,2022-10-03T08:00:00-05:00,,0,0,0.104,353.3,0.17,0.21,5.12,3,7,76.7
10/3/2022,9,2022,10/3/2022 9:00,2022-10-03T09:00:00-05:00,,0,0,0.098,565.2,0.47,0.57,9.25,8,10.5,58
10/3/2022,10,2022,10/3/2022 10:00,2022-10-03T10:00:00-05:00,,0,0,0.12,663.3,0.47,0.53,9.88,9.5,10.5,43.3
10/3/2022,11,2022,10/3/2022 11:00,2022-10-03T11:00:00-05:00,,0,0,0.128,703.3,0.53,0.6,11.88,10.5,12.5,40.9
10/3/2022,12,2022,10/3/2022 12:00,2022-10-03T12:00:00-05:00,,0,0,0.135,676.4,0.48,0.56,12.12,11.5,12.5,37.2
10/3/2022,13,2022,10/3/2022 13:00,2022-10-03T13:00:00-05:00,,0,0,0.133,617.2,0.44,0.5,12.25,12,13,37.1
10/3/2022,14,2022,10/3/2022 14:00,2022-10-03T14:00:00-05:00,,0,0,0.068,308.3,0.41,0.45,11.5,11.5,11.5,46.2
10/3/2022,15,2022,10/3/2022 15:00,2022-10-03T15:00:00-05:00,,0,0,0.01,57.5,0.5,0.63,10.5,10,11,58.9
10/3/2022,16,2022,10/3/2022 16:00,2022-10-03T16:00:00-05:00,,0,0,0.01,50.1,0.38,0.41,9.12,8,10,68.6
10/3/2022,17,2022,10/3/2022 17:00,2022-10-03T17:00:00-05:00,,0,0,0.001,7.8,0.5,0.54,6.75,6,7.5,79.8
10/3/2022,18,2022,10/3/2022 18:00,2022-10-03T18:00:00-05:00,,0,0,0,0,0.57,0.64,5.62,5.5,6,82
10/3/2022,19,2022,10/3/2022 19:00,2022-10-03T19:00:00-05:00,,0,0,0,0,0.42,0.51,5.12,5,5.5,84.1
10/3/2022,20,2022,10/3/2022 20:00,2022-10-03T20:00:00-05:00,,0,0,0,0,0.23,0.3,5,5,5,85.5
10/3/2022,21,2022,10/3/2022 21:00,2022-10-03T21:00:00-05:00,,0,0,0,0,0.45,0.55,4.38,4,5,89
10/3/2022,22,2022,10/3/2022 22:00,2022-10-03T22:00:00-05:00,,0,0,0,0,0.39,0.45,4.75,4.5,5,87.8
10/3/2022,23,2022,10/3/2022 23:00,2022-10-03T23:00:00-05:00,,0,0,0,0,0.25,0.3,5,5,5,88.1
10/4/2022,0,2022,10/4/2022 0:00,2022-10-04T00:00:00-05:00,,0,0,0,0,0.22,0.4,4.75,4.5,5,87.4
10/4/2022,1,2022,10/4/2022 1:00,2022-10-04T01:00:00-05:00,,0,0,0,0,0.12,0.23,5,5,5,89.1
10/4/2022,2,2022,10/4/2022 2:00,2022-10-04T02:00:00-05:00,,0,0,0,0,0.2,0.25,5,4.5,5.5,87.9
10/4/2022,3,2022,10/4/2022 3:00,2022-10-04T03:00:00-05:00,,0,0,0,0,0.16,0.26,4.5,4.5,4.5,91.3
10/4/2022,4,2022,10/4/2022 4:00,2022-10-04T04:00:00-05:00,,0,0,0,0,0.15,0.2,4.38,4,5,87
10/4/2022,5,2022,10/4/2022 5:00,2022-10-04T05:00:00-05:00,,0,0,0,0.3,0.28,0.38,4.62,4,5,86.3
10/4/2022,6,2022,10/4/2022 6:00,2022-10-04T06:00:00-05:00,,0,0,0.006,25.1,0.22,0.43,5,4,6,88.6
10/4/2022,7,2022,10/4/2022 7:00,2022-10-04T07:00:00-05:00,,0,0,0.021,89.5,0.24,0.31,5.25,4.5,6,87.4
10/4/2022,8,2022,10/4/2022 8:00,2022-10-04T08:00:00-05:00,,0,0,0.069,368.2,0.4,0.47,8.38,6.5,9.5,74.7
10/4/2022,9,2022,10/4/2022 9:00,2022-10-04T09:00:00-05:00,,0,0,0.132,492.5,0.31,0.33,11.12,10.5,11.5,63.5
10/4/2022,10,2022,10/4/2022 10:00,2022-10-04T10:00:00-05:00,,0,0,0.133,626.6,0.48,0.53,13.38,12,14.5,46.6
10/4/2022,11,2022,10/4/2022 11:00,2022-10-04T11:00:00-05:00,,0,0,0.154,533.5,0.34,0.39,14.12,13.5,14.5,39.8
10/4/2022,12,2022,10/4/2022 12:00,2022-10-04T12:00:00-05:00,,0,0,0.153,598.7,0.44,0.5,15.38,15,16.5,35.4
10/4/2022,13,2022,10/4/2022 13:00,2022-10-04T13:00:00-05:00,,0,0,0.157,523.2,0.35,0.45,15,14.5,15.5,36.7
10/4/2022,14,2022,10/4/2022 14:00,2022-10-04T14:00:00-05:00,,0,0,0.078,296.6,0.4,0.44,14.38,14,14.5,49.9
10/4/2022,15,2022,10/4/2022 15:00,2022-10-04T15:00:00-05:00,,0,0,0.015,79.1,0.56,0.64,13,12.5,13.5,61
10/4/2022,16,2022,10/4/2022 16:00,2022-10-04T16:00:00-05:00,,0,0,0.009,47.7,0.47,0.55,11.75,11,12.5,68.9
10/4/2022,17,2022,10/4/2022 17:00,2022-10-04T17:00:00-05:00,,0,0,0.002,9.4,0.54,0.66,9.88,9,10.5,75.7
10/4/2022,18,2022,10/4/2022 18:00,2022-10-04T18:00:00-05:00,,0,0,0,0,0.61,0.66,8.88,8.5,9,75
10/4/2022,19,2022,10/4/2022 19:00,2022-10-04T19:00:00-05:00,,0,0,0,0,0.54,0.58,8.38,8,8.5,77.1
10/4/2022,20,2022,10/4/2022 20:00,2022-10-04T20:00:00-05:00,,0,0,0,0,0.46,0.51,8.25,8,8.5,80.6
10/4/2022,21,2022,10/4/2022 21:00,2022-10-04T21:00:00-05:00,,0,0,0,0,0.34,0.53,8.38,8,8.5,80.2
10/4/2022,22,2022,10/4/2022 22:00,2022-10-04T22:00:00-05:00,,0,0,0,0,0.22,0.37,8,8,8,77.7
10/4/2022,23,2022,10/4/2022 23:00,2022-10-04T23:00:00-05:00,,0,0,0,0,0.23,0.29,8,8,8,80.5
10/5/2022,0,2022,10/5/2022 0:00,2022-10-05T00:00:00-05:00,,0,0,0,0,0.2,0.45,8,7.5,8.5,81.4
10/5/2022,1,2022,10/5/2022 1:00,2022-10-05T01:00:00-05:00,,0,0,0,0,0.19,0.28,8,7.5,8.5,79.5
10/5/2022,2,2022,10/5/2022 2:00,2022-10-05T02:00:00-05:00,,0,0,0,0,0.18,0.25,7.5,7,8,80.8
10/5/2022,3,2022,10/5/2022 3:00,2022-10-05T03:00:00-05:00,,0,0,0,0,0.3,0.4,7.75,7.5,8,76.6
10/5/2022,4,2022,10/5/2022 4:00,2022-10-05T04:00:00-05:00,,0,0,0,0,0.35,0.48,8,8,8,73
10/5/2022,5,2022,10/5/2022 5:00,2022-10-05T05:00:00-05:00,,0,0,0,0.1,0.28,0.39,7.38,7,8,77.3
10/5/2022,6,2022,10/5/2022 6:00,2022-10-05T06:00:00-05:00,,0,0,0.003,12.6,0.34,0.48,7.5,7,8,79.6
10/5/2022,7,2022,10/5/2022 7:00,2022-10-05T07:00:00-05:00,,0,0,0.026,97.4,0.26,0.35,8.75,8,9.5,76
10/5/2022,8,2022,10/5/2022 8:00,2022-10-05T08:00:00-05:00,,0,0,0.089,270.2,0.22,0.25,10.5,9.5,11,70.6
10/5/2022,9,2022,10/5/2022 9:00,2022-10-05T09:00:00-05:00,,0,0,0.137,300.6,0.15,0.32,12.38,10.5,15,70.4
10/5/2022,10,2022,10/5/2022 10:00,2022-10-05T10:00:00-05:00,,0,0,0.163,651.5,0.5,0.6,16.88,15,19,51.4
10/5/2022,11,2022,10/5/2022 11:00,2022-10-05T11:00:00-05:00,,0,0,0.194,615.3,0.4,0.51,18.12,16.5,19,51.6
10/5/2022,12,2022,10/5/2022 12:00,2022-10-05T12:00:00-05:00,,0,0,0.21,687.3,0.47,0.49,19.75,19,21,51
10/5/2022,13,2022,10/5/2022 13:00,2022-10-05T13:00:00-05:00,,0,0,0.17,545.4,0.41,0.5,18.38,18,18.5,56.3
10/5/2022,14,2022,10/5/2022 14:00,2022-10-05T14:00:00-05:00,,0,0,0.073,183.9,0.27,0.38,17,17,17,71.5
10/5/2022,15,2022,10/5/2022 15:00,2022-10-05T15:00:00-05:00,,0,0,0.042,114.4,0.28,0.33,16.25,16,16.5,78.7
10/5/2022,16,2022,10/5/2022 16:00,2022-10-05T16:00:00-05:00,,0,0,0.02,50.9,0.24,0.31,15.25,14.5,16,86.2
10/5/2022,17,2022,10/5/2022 17:00,2022-10-05T17:00:00-05:00,,0,0,0.001,5.5,0.41,0.48,13.5,13,14,93.7
10/5/2022,18,2022,10/5/2022 18:00,2022-10-05T18:00:00-05:00,,0,0,0,0,0.52,0.58,12.5,12.5,12.5,96.7
10/5/2022,19,2022,10/5/2022 19:00,2022-10-05T19:00:00-05:00,,0,0,0,0,0.53,0.63,11.75,11.5,12,98
10/5/2022,20,2022,10/5/2022 20:00,2022-10-05T20:00:00-05:00,,0,0,0,0,0.22,0.33,11.25,11,11.5,98.4
10/5/2022,21,2022,10/5/2022 21:00,2022-10-05T21:00:00-05:00,,0,0,0,0,0.34,0.41,11.25,11,11.5,99.5
10/5/2022,22,2022,10/5/2022 22:00,2022-10-05T22:00:00-05:00,,0,0,0,0,0.3,0.43,10.25,10,10.5,97.6
10/5/2022,23,2022,10/5/2022 23:00,2022-10-05T23:00:00-05:00,,0,0,0,0,0.48,0.58,9.5,9.5,9.5,93
10/6/2022,0,2022,10/6/2022 0:00,2022-10-06T00:00:00-05:00,,0,0,0,0,0.41,0.7,9.5,9.5,9.5,91.3
10/6/2022,1,2022,10/6/2022 1:00,2022-10-06T01:00:00-05:00,,0,0,0,0,0.33,0.55,9.75,9.5,10.5,92.4
10/6/2022,2,2022,10/6/2022 2:00,2022-10-06T02:00:00-05:00,,0,0,0,0,0.67,0.94,10.75,10.5,11,85.2
10/6/2022,3,2022,10/6/2022 3:00,2022-10-06T03:00:00-05:00,,0,0,0,0,0.21,0.49,8.5,7.5,9,89
10/6/2022,4,2022,10/6/2022 4:00,2022-10-06T04:00:00-05:00,,0,0,0,0,0.23,0.33,8.5,8,9,88.2
10/6/2022,5,2022,10/6/2022 5:00,2022-10-06T05:00:00-05:00,,0,0,0,0.1,0.21,0.37,9.38,8.5,10.5,86
10/6/2022,6,2022,10/6/2022 6:00,2022-10-06T06:00:00-05:00,,0,0,0.001,9.2,0.93,1.01,10.88,10.5,11,74.9
10/6/2022,7,2022,10/6/2022 7:00,2022-10-06T07:00:00-05:00,,0,0,0.009,47.7,0.54,0.78,12,11.5,12.5,73.9
10/6/2022,8,2022,10/6/2022 8:00,2022-10-06T08:00:00-05:00,,0,0,0.073,310.5,0.46,0.58,14.38,13.5,15,64.9
10/6/2022,9,2022,10/6/2022 9:00,2022-10-06T09:00:00-05:00,,0,0,0.118,512.8,0.57,0.8,17.12,16,18.5,58.4
10/6/2022,10,2022,10/6/2022 10:00,2022-10-06T10:00:00-05:00,,0,0,0.12,608,0.83,0.98,20.12,18.5,21,49.9
10/6/2022,11,2022,10/6/2022 11:00,2022-10-06T11:00:00-05:00,,0,0,0.166,649.6,0.66,0.71,21.5,20.5,22,44
10/6/2022,12,2022,10/6/2022 12:00,2022-10-06T12:00:00-05:00,,0,0,0.179,633,0.59,0.7,21.88,21,24,43.4
10/6/2022,13,2022,10/6/2022 13:00,2022-10-06T13:00:00-05:00,,0,0,0.199,561.4,0.45,0.53,22.25,21.5,23,44.8
10/6/2022,14,2022,10/6/2022 14:00,2022-10-06T14:00:00-05:00,,0,0,0.105,276.7,0.39,0.52,21.25,21,22,48.3
10/6/2022,15,2022,10/6/2022 15:00,2022-10-06T15:00:00-05:00,,0,0,0.01,34.1,0.49,0.58,19.38,18.5,20,59.7
10/6/2022,16,2022,10/6/2022 16:00,2022-10-06T16:00:00-05:00,,0,0,0.005,25.7,0.73,0.76,17.5,17,18,64.4
10/6/2022,17,2022,10/6/2022 17:00,2022-10-06T17:00:00-05:00,,0,0,0.001,6.5,0.73,0.76,16,15.5,16.5,72.7
10/6/2022,18,2022,10/6/2022 18:00,2022-10-06T18:00:00-05:00,,0,0,0,0,0.78,0.8,15,14.5,15.5,75.1
10/6/2022,19,2022,10/6/2022 19:00,2022-10-06T19:00:00-05:00,,0,0,0,0,0.72,0.78,14.25,14,14.5,74.9
10/6/2022,20,2022,10/6/2022 20:00,2022-10-06T20:00:00-05:00,,0,0,0,0,0.6,0.63,14,14,14,75.5
10/6/2022,21,2022,10/6/2022 21:00,2022-10-06T21:00:00-05:00,,0,0,0,0,0.46,0.64,13.62,13.5,14,78.7
10/6/2022,22,2022,10/6/2022 22:00,2022-10-06T22:00:00-05:00,,0,0,0,0,0.46,0.54,13,13,13,82.8
10/6/2022,23,2022,10/6/2022 23:00,2022-10-06T23:00:00-05:00,,0,0,0,0,0.48,0.55,12.75,12.5,13,84.8
10/7/2022,0,2022,10/7/2022 0:00,2022-10-07T00:00:00-05:00,,0,0,0,0,0.38,0.5,12.62,12.5,13,85.6
10/7/2022,1,2022,10/7/2022 1:00,2022-10-07T01:00:00-05:00,,0,0,0,0,0.37,0.47,12.88,12.5,13,87.9
10/7/2022,2,2022,10/7/2022 2:00,2022-10-07T02:00:00-05:00,,0,0,0,0,0.46,0.58,13.12,13,13.5,83.2
10/7/2022,3,2022,10/7/2022 3:00,2022-10-07T03:00:00-05:00,,0,0,0,0,0.4,0.55,13.12,13,13.5,84.1
10/7/2022,4,2022,10/7/2022 4:00,2022-10-07T04:00:00-05:00,,0,0,0,0,0.23,0.5,12.25,12,12.5,91.6
10/7/2022,5,2022,10/7/2022 5:00,2022-10-07T05:00:00-05:00,,0,0,0,0.1,0.41,0.57,12.38,12,12.5,90.8
10/7/2022,6,2022,10/7/2022 6:00,2022-10-07T06:00:00-05:00,,0,0,0.003,11.5,0.35,0.45,12.38,12,12.5,91.9
10/7/2022,7,2022,10/7/2022 7:00,2022-10-07T07:00:00-05:00,,0,0,0.024,78.8,0.3,0.42,13.25,13,13.5,90.3
10/7/2022,8,2022,10/7/2022 8:00,2022-10-07T08:00:00-05:00,,0,0,0.03,80,0.22,0.37,13.38,13,13.5,90.1
10/7/2022,9,2022,10/7/2022 9:00,2022-10-07T09:00:00-05:00,,0,0,0.136,327.1,0.23,0.36,15.75,13.5,18.5,79.8
10/7/2022,10,2022,10/7/2022 10:00,2022-10-07T10:00:00-05:00,,0,0,0.159,597.4,0.53,0.57,18.88,18.5,19.5,61.6
10/7/2022,11,2022,10/7/2022 11:00,2022-10-07T11:00:00-05:00,,0,0,0.148,635.6,0.66,0.8,19.62,19,20.5,59.1
10/7/2022,12,2022,10/7/2022 12:00,2022-10-07T12:00:00-05:00,,0,0,0.1,414,0.64,0.73,20,19.5,20.5,45.9
10/7/2022,13,2022,10/7/2022 13:00,2022-10-07T13:00:00-05:00,,0,0,0.043,179.7,0.6,0.82,18.75,18,19.5,53.6
10/7/2022,14,2022,10/7/2022 14:00,2022-10-07T14:00:00-05:00,,0,0,0.018,109.5,0.88,1.44,17.75,17,18,63.7
10/7/2022,15,2022,10/7/2022 15:00,2022-10-07T15:00:00-05:00,,0,0,0.013,101.2,1.06,1.28,16.75,16,17.5,65.4
10/7/2022,16,2022,10/7/2022 16:00,2022-10-07T16:00:00-05:00,,0,0,0.005,36.7,0.86,1.07,15.5,15,16,70.8
10/7/2022,17,2022,10/7/2022 17:00,2022-10-07T17:00:00-05:00,,0,0,0,3.4,0.8,1.01,13.75,12.5,14.5,79.4
10/7/2022,18,2022,10/7/2022 18:00,2022-10-07T18:00:00-05:00,,0,0,0,0,0.68,0.86,12.25,12,12.5,76.6
10/7/2022,19,2022,10/7/2022 19:00,2022-10-07T19:00:00-05:00,,0,0,0,0,0.49,0.66,11,10.5,11.5,81.4
10/7/2022,20,2022,10/7/2022 20:00,2022-10-07T20:00:00-05:00,,0,0,0,0,0.62,0.74,8.62,8,9.5,87.1
10/7/2022,21,2022,10/7/2022 21:00,2022-10-07T21:00:00-05:00,,0,0,0,0,0.82,0.95,7.88,7.5,8.5,87.3
10/7/2022,22,2022,10/7/2022 22:00,2022-10-07T22:00:00-05:00,,0,0,0,0,0.81,0.93,6.88,6.5,7.5,84.7
10/7/2022,23,2022,10/7/2022 23:00,2022-10-07T23:00:00-05:00,,0,0,0,0,0.85,1.05,5.38,5,6,84.1
10/8/2022,0,2022,10/8/2022 0:00,2022-10-08T00:00:00-05:00,,0,0,0,0,0.95,1.15,4.75,4.5,5,84.2
10/8/2022,1,2022,10/8/2022 1:00,2022-10-08T01:00:00-05:00,,0,0,0,0,1,1.32,4.5,4.5,4.5,84.3
10/8/2022,2,2022,10/8/2022 2:00,2022-10-08T02:00:00-05:00,,0,0,0,0,1.17,1.29,4,3.5,4.5,84.3
10/8/2022,3,2022,10/8/2022 3:00,2022-10-08T03:00:00-05:00,,0,0,0,0,1.08,1.31,3.62,3.5,4,83.7
10/8/2022,4,2022,10/8/2022 4:00,2022-10-08T04:00:00-05:00,,0,0,0,0,1.06,1.2,3.12,3,3.5,84.1
